Cam1_baseline,Cam1_distance,Cam1_slope,Cam1_intercept,Cam2_baseline,Cam2_distance,Cam2_slope,Cam2_intercept,Cam3_baseline,Cam3_distance,Cam3_slope,Cam3_intercept,Cam4_baseline,Cam4_distance,Cam4_slope,Cam4_intercept,Cam5_baseline,Cam5_distance,Cam6_baseline,Cam6_distance
-8.589936476499787,14.590467867831336,,,2.751103548880739,10.617816659980074,,,2.669665936422364,3.2439662261395465,,,-5.181186125209047,11.61239131647667,,,,,,
-8.955187826858502,13.674252984851694,,,-0.2290667838141842,15.521799059340982,,,-0.1982588145387071,8.78599243292283,,,-5.22743332658124,9.364734143540264,,,,,,
-1.602296872552143,5.255217284574504,,,0.4644643587987408,15.27375021785006,,,1.2170258956557265,4.474257742216791,,,-4.379630745146988,9.891082737096998,,,,,,
-3.936067970016741,9.215422266191638,,,6.641746359870624,8.762629579520286,,,-1.93396101343058,7.078325437394659,,,1.1720841808605185,8.910202789472088,,,,,,
-1.2125005429218718,6.010404757824132,,,11.109141704972403,5.320560330325261,,,-2.1625111715762366,9.974918206275628,,,-6.123232243700975,10.139022945297084,,,,,,
-10.840163490014389,12.913698560579476,,,-0.9381613343231068,16.75439293665352,,,0.5882879752729334,8.635018311291963,,,-1.83000163073816,8.612917366179293,,,,,,
-10.942859560250897,12.461321315494231,,,0.7217455991993085,12.663210340165923,,,2.959872362630488,3.290373744323423,,,-6.36829681996504,11.160723189876808,,,,,,
-6.125353499723253,6.379211101788652,,,-6.733335528685815,14.938014315083617,,,2.931935170043603,3.823203109658953,,,-4.422704563720614,14.269831219388166,,,,,,
-6.69158283175478,8.177843802788788,,,-4.798390079233244,13.307119748461934,,,-2.088881634426956,8.831964196586286,,,-1.1390988194688882,5.097737978200564,,,,,,
-13.765521066551289,16.265888665013488,,,-1.4581100238640856,7.857875592347872,,,0.5137388681450983,7.466411820396119,,,-0.0019726658385276,2.4405482452258127,,,,,,
-0.1763214600404879,1.4887076144507514,,,0.2619966961473493,7.465102791605895,,,-4.15304851718929,10.235429561989571,,,-4.152905309859884,9.754942193500211,,,,,,
